paper,figure_panel_series,target_entity,target_entity_class,quantity,species,value,unit,source_evidence,evidence_locator,source_kind,assertion_status,evidence_kind,expected_scope,bound_at_scope,mention_recovered,assertion_created,applicability_resolved,binding_status,resolved_output_status,inherited_by_case,recipe_status,kb_status,kg_status,canonical_status,first_missing_stage
10.1002_celc.201600139,F1b/LTB:H2S,10.1002_celc.201600139-E000,ContinuousTrace,flow_rate,,252 sccm; 36 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1002_celc.201600139,F1b/TDMAAl:H2S,10.1002_celc.201600139-E001,ContinuousTrace,deposition_temperature,,150,°C,performed at 150 °C,figure 1 caption,caption,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,present,present,present,present,
10.1002_celc.201600139,F1b/TDMAAl:H2S,10.1002_celc.201600139-E001,ContinuousTrace,cycle_number,,3,cycle,3 ALD cycles,document.md near Fig 1,body,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,present,present,present,present,
10.1002_celc.201600139,F1b/TDMAAl:H2S,10.1002_celc.201600139-E001,ContinuousTrace,carrier_gas_partial_pressure,,1.2,Torr,flow rate of 252 sccm and a pressure of 1.2 Torr. The Li 2 S ALD [12] was performed by using alternating 5 s exposures t,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,not_a_recipe_field,present,present,present,
10.1002_celc.201600139,F1b/TDMAAl:H2S,10.1002_celc.201600139-E001,ContinuousTrace,flow_rate,,252 sccm; 36 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1002_celc.201600139,F1c/50nm LixAlyS,10.1002_celc.201600139-E002,ContinuousTrace,deposition_temperature,,150,°C,performed at 150 °C,figure 1 caption,caption,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,present,present,present,present,
10.1002_celc.201600139,F1c/50nm LixAlyS,10.1002_celc.201600139-E002,ContinuousTrace,cycle_number,,3,cycle,3 ALD cycles,document.md near Fig 1,body,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,present,present,present,present,
10.1002_celc.201600139,F1c/50nm LixAlyS,10.1002_celc.201600139-E002,ContinuousTrace,carrier_gas_partial_pressure,,1.2,Torr,flow rate of 252 sccm and a pressure of 1.2 Torr. The Li 2 S ALD [12] was performed by using alternating 5 s exposures t,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,not_a_recipe_field,present,present,present,
10.1002_celc.201600139,F1c/50nm LixAlyS,10.1002_celc.201600139-E002,ContinuousTrace,flow_rate,,252 sccm; 36 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1002_celc.201600139,F2a/180°C,10.1002_celc.201600139-E003,ExperimentalProfile,deposition_temperature,,180,°C,180°C,series label '180°C' (axis 'temperature'),series_label,direct,experimental_condition,series,series,True,True,True,bound,present,True,present,present,present,present,
10.1002_celc.201600139,F2a/180°C,10.1002_celc.201600139-E003,ExperimentalProfile,carrier_gas_partial_pressure,,1.2,Torr,flow rate of 252 sccm and a pressure of 1.2 Torr. The Li 2 S ALD [12] was performed by using alternating 5 s exposures t,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,not_a_recipe_field,present,present,present,
10.1002_celc.201600139,F2a/180°C,10.1002_celc.201600139-E003,ExperimentalProfile,cycle_number,,120 cycle; 160 cycle; 3 cycle; 400 cycle; 700 cycle; 90 cycle,,"6 distinct cycle_number values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1002_celc.201600139,F2a/180°C,10.1002_celc.201600139-E003,ExperimentalProfile,flow_rate,,252 sccm; 36 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1002_celc.201600139,F2a/200°C,10.1002_celc.201600139-E004,ExperimentalProfile,deposition_temperature,,200,°C,200°C,series label '200°C' (axis 'temperature'),series_label,direct,experimental_condition,series,series,True,True,True,bound,present,True,present,present,present,present,
10.1002_celc.201600139,F2a/200°C,10.1002_celc.201600139-E004,ExperimentalProfile,carrier_gas_partial_pressure,,1.2,Torr,flow rate of 252 sccm and a pressure of 1.2 Torr. The Li 2 S ALD [12] was performed by using alternating 5 s exposures t,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,not_a_recipe_field,present,present,present,
10.1002_celc.201600139,F2a/200°C,10.1002_celc.201600139-E004,ExperimentalProfile,cycle_number,,120 cycle; 160 cycle; 3 cycle; 400 cycle; 700 cycle; 90 cycle,,"6 distinct cycle_number values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1002_celc.201600139,F2a/200°C,10.1002_celc.201600139-E004,ExperimentalProfile,flow_rate,,252 sccm; 36 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1002_celc.201600139,F2a/250°C,10.1002_celc.201600139-E005,ExperimentalProfile,deposition_temperature,,250,°C,250°C,series label '250°C' (axis 'temperature'),series_label,direct,experimental_condition,series,series,True,True,True,bound,present,True,present,present,present,present,
10.1002_celc.201600139,F2a/250°C,10.1002_celc.201600139-E005,ExperimentalProfile,carrier_gas_partial_pressure,,1.2,Torr,flow rate of 252 sccm and a pressure of 1.2 Torr. The Li 2 S ALD [12] was performed by using alternating 5 s exposures t,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,not_a_recipe_field,present,present,present,
10.1002_celc.201600139,F2a/250°C,10.1002_celc.201600139-E005,ExperimentalProfile,cycle_number,,120 cycle; 160 cycle; 3 cycle; 400 cycle; 700 cycle; 90 cycle,,"6 distinct cycle_number values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1002_celc.201600139,F2a/250°C,10.1002_celc.201600139-E005,ExperimentalProfile,flow_rate,,252 sccm; 36 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1002_celc.201600139,F2a/300°C,10.1002_celc.201600139-E006,ExperimentalProfile,deposition_temperature,,300,°C,300°C,series label '300°C' (axis 'temperature'),series_label,direct,experimental_condition,series,series,True,True,True,bound,present,True,present,present,present,present,
10.1002_celc.201600139,F2a/300°C,10.1002_celc.201600139-E006,ExperimentalProfile,carrier_gas_partial_pressure,,1.2,Torr,flow rate of 252 sccm and a pressure of 1.2 Torr. The Li 2 S ALD [12] was performed by using alternating 5 s exposures t,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,not_a_recipe_field,present,present,present,
10.1002_celc.201600139,F2a/300°C,10.1002_celc.201600139-E006,ExperimentalProfile,cycle_number,,120 cycle; 160 cycle; 3 cycle; 400 cycle; 700 cycle; 90 cycle,,"6 distinct cycle_number values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1002_celc.201600139,F2a/300°C,10.1002_celc.201600139-E006,ExperimentalProfile,flow_rate,,252 sccm; 36 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1002_celc.201600139,F3a/Pristine Li,10.1002_celc.201600139-E007,ExperimentalProfile,deposition_temperature,,150,°C,performed at 150 °C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,present,present,present,present,
10.1002_celc.201600139,F3a/Pristine Li,10.1002_celc.201600139-E007,ExperimentalProfile,carrier_gas_partial_pressure,,1.2,Torr,flow rate of 252 sccm and a pressure of 1.2 Torr. The Li 2 S ALD [12] was performed by using alternating 5 s exposures t,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,not_a_recipe_field,present,present,present,
10.1002_celc.201600139,F3a/Pristine Li,10.1002_celc.201600139-E007,ExperimentalProfile,cycle_number,,120 cycle; 160 cycle; 3 cycle; 400 cycle; 700 cycle; 90 cycle,,"6 distinct cycle_number values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1002_celc.201600139,F3a/Pristine Li,10.1002_celc.201600139-E007,ExperimentalProfile,flow_rate,,252 sccm; 36 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1002_celc.201600139,F3a/Li_xAl_yS coated Li,10.1002_celc.201600139-E008,ExperimentalProfile,deposition_temperature,,150,°C,performed at 150 °C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,present,present,present,present,
10.1002_celc.201600139,F3a/Li_xAl_yS coated Li,10.1002_celc.201600139-E008,ExperimentalProfile,carrier_gas_partial_pressure,,1.2,Torr,flow rate of 252 sccm and a pressure of 1.2 Torr. The Li 2 S ALD [12] was performed by using alternating 5 s exposures t,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,not_a_recipe_field,present,present,present,
10.1002_celc.201600139,F3a/Li_xAl_yS coated Li,10.1002_celc.201600139-E008,ExperimentalProfile,cycle_number,,120 cycle; 160 cycle; 3 cycle; 400 cycle; 700 cycle; 90 cycle,,"6 distinct cycle_number values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1002_celc.201600139,F3a/Li_xAl_yS coated Li,10.1002_celc.201600139-E008,ExperimentalProfile,flow_rate,,252 sccm; 36 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1002_celc.201600139,F3b/Pristine Li,10.1002_celc.201600139-E009,ContinuousTrace,deposition_temperature,,150,°C,performed at 150 °C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,present,present,present,present,
10.1002_celc.201600139,F3b/Pristine Li,10.1002_celc.201600139-E009,ContinuousTrace,carrier_gas_partial_pressure,,1.2,Torr,flow rate of 252 sccm and a pressure of 1.2 Torr. The Li 2 S ALD [12] was performed by using alternating 5 s exposures t,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,not_a_recipe_field,present,present,present,
10.1002_celc.201600139,F3b/Pristine Li,10.1002_celc.201600139-E009,ContinuousTrace,cycle_number,,120 cycle; 160 cycle; 3 cycle; 400 cycle; 700 cycle; 90 cycle,,"6 distinct cycle_number values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1002_celc.201600139,F3b/Pristine Li,10.1002_celc.201600139-E009,ContinuousTrace,flow_rate,,252 sccm; 36 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1002_celc.201600139,F3b/Li_xAl_yS Coated Li,10.1002_celc.201600139-E010,ContinuousTrace,deposition_temperature,,150,°C,performed at 150 °C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,present,present,present,present,
10.1002_celc.201600139,F3b/Li_xAl_yS Coated Li,10.1002_celc.201600139-E010,ContinuousTrace,carrier_gas_partial_pressure,,1.2,Torr,flow rate of 252 sccm and a pressure of 1.2 Torr. The Li 2 S ALD [12] was performed by using alternating 5 s exposures t,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,not_a_recipe_field,present,present,present,
10.1002_celc.201600139,F3b/Li_xAl_yS Coated Li,10.1002_celc.201600139-E010,ContinuousTrace,cycle_number,,120 cycle; 160 cycle; 3 cycle; 400 cycle; 700 cycle; 90 cycle,,"6 distinct cycle_number values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
